334_373,334_384,ratio,surfactant_1,assay,time,replicate,concentration,analysis,surfactant_1_ratio,surfactant_2,surfactant_2_ratio
147928.0,179536.0,0.823946172355405,NaC,b,10,1,7.22956891292051,fine,1.0,N/A,0.0
146798.0,181644.0,0.8081632203651098,NaC,b,10,1,9.333333333333334,fine,1.0,N/A,0.0
187479.0,233025.0,0.80454457676215,NaC,b,10,1,10.5,fine,1.0,N/A,0.0
152993.0,196148.0,0.7799875604135653,NaC,b,10,1,11.9,fine,1.0,N/A,0.0
166552.0,221471.0,0.7520262246524375,NaC,b,10,1,13.3,fine,1.0,N/A,0.0
185685.0,252256.0,0.736097456552074,NaC,b,10,1,14.7,fine,1.0,N/A,0.0
180425.0,255336.0,0.7066179465488611,NaC,b,10,1,16.1,fine,1.0,N/A,0.0
193804.0,279823.0,0.6925949618151475,NaC,b,10,1,17.5,fine,1.0,N/A,0.0
231937.0,344584.0,0.6730927727346597,NaC,b,10,1,21.0,fine,1.0,N/A,0.0
230286.0,346501.0,0.6646041425565872,NaC,b,10,1,27.110883423451927,fine,1.0,N/A,0.0
211785.0,322898.0,0.6558882371522896,NaC,b,10,1,35.0,fine,1.0,N/A,0.0
144599.0,172223.0,0.8396033050173322,NaC,c,10,1,5.599999999999999,fine,1.0,N/A,0.0
148299.0,181473.0,0.8171959465044387,NaC,c,10,1,7.22956891292051,fine,1.0,N/A,0.0
156199.0,190581.0,0.819593768528867,NaC,c,10,1,9.333333333333334,fine,1.0,N/A,0.0
161668.0,198954.0,0.8125898448887683,NaC,c,10,1,10.5,fine,1.0,N/A,0.0
171711.0,216399.0,0.7934925762133836,NaC,c,10,1,11.9,fine,1.0,N/A,0.0
166098.0,208884.0,0.795168610329178,NaC,c,10,1,13.3,fine,1.0,N/A,0.0
177918.0,234190.0,0.759716469533285,NaC,c,10,1,14.7,fine,1.0,N/A,0.0
180887.0,245499.0,0.7368135919087246,NaC,c,10,1,16.1,fine,1.0,N/A,0.0
195385.0,278220.0,0.7022679893609374,NaC,c,10,1,17.5,fine,1.0,N/A,0.0
205831.0,304564.0,0.6758218305512141,NaC,c,10,1,21.0,fine,1.0,N/A,0.0
209031.0,317347.0,0.6586827668136142,NaC,c,10,1,27.110883423451927,fine,1.0,N/A,0.0
226885.0,345223.0,0.6572128739973871,NaC,c,10,1,35.0,fine,1.0,N/A,0.0
118821.0,147527.0,0.8054186691249737,SDS,c,20,2,3.4,fine,1.0,N/A,0.0
129632.0,158563.0,0.8175425540636845,SDS,c,20,2,4.389381125701739,fine,1.0,N/A,0.0
125387.0,155053.0,0.8086718734884201,SDS,c,20,2,5.666666666666667,fine,1.0,N/A,0.0
123611.0,153330.0,0.8061762212222005,SDS,c,20,2,6.375,fine,1.0,N/A,0.0
125140.0,155196.0,0.8063352148251244,SDS,c,20,2,7.225,fine,1.0,N/A,0.0
128717.0,165605.0,0.7772531022614052,SDS,c,20,2,8.075,fine,1.0,N/A,0.0
134290.0,181551.0,0.7396819626441055,SDS,c,20,2,8.925,fine,1.0,N/A,0.0
125886.0,172516.0,0.7297062301467689,SDS,c,20,2,9.775,fine,1.0,N/A,0.0
147520.0,208725.0,0.7067672775182656,SDS,c,20,2,10.625,fine,1.0,N/A,0.0
151256.0,212981.0,0.7101854156004527,SDS,c,20,2,12.75,fine,1.0,N/A,0.0
131314.0,181743.0,0.7225257644035809,SDS,c,20,2,16.460179221381527,fine,1.0,N/A,0.0
118620.0,162534.0,0.7298165306951161,SDS,c,20,2,21.25,fine,1.0,N/A,0.0
135270.0,168102.0,0.8046900096370061,SDS,b,20,2,3.4,fine,1.0,N/A,0.0
136778.0,169118.0,0.8087725729963694,SDS,b,20,2,4.389381125701739,fine,1.0,N/A,0.0
136432.0,168182.0,0.8112164203065726,SDS,b,20,2,5.666666666666667,fine,1.0,N/A,0.0
125202.0,153641.0,0.8148996687082224,SDS,b,20,2,6.375,fine,1.0,N/A,0.0
114636.0,141074.0,0.8125948083984292,SDS,b,20,2,7.225,fine,1.0,N/A,0.0
112495.0,139149.0,0.8084499349618035,SDS,b,20,2,8.075,fine,1.0,N/A,0.0
133745.0,180169.0,0.7423308116268614,SDS,b,20,2,8.925,fine,1.0,N/A,0.0
156147.0,218409.0,0.714929329835309,SDS,b,20,2,9.775,fine,1.0,N/A,0.0
156903.0,221437.0,0.7085672222799261,SDS,b,20,2,10.625,fine,1.0,N/A,0.0
143548.0,199024.0,0.7212597475681325,SDS,b,20,2,12.75,fine,1.0,N/A,0.0
140792.0,194614.0,0.7234423011705222,SDS,b,20,2,16.460179221381527,fine,1.0,N/A,0.0
124380.0,169835.0,0.7323578767627403,SDS,b,20,2,21.25,fine,1.0,N/A,0.0
140869.0,177100.0,0.7954206662902316,NaC,b,10,3,5.599999999999999,fine,1.0,N/A,0.0
139478.0,173420.0,0.8042786299158113,NaC,b,10,3,7.22956891292051,fine,1.0,N/A,0.0
139787.0,175491.0,0.7965479711210262,NaC,b,10,3,9.333333333333334,fine,1.0,N/A,0.0
174605.0,222806.0,0.783663815157581,NaC,b,10,3,10.5,fine,1.0,N/A,0.0
146225.0,188962.0,0.7738328341147955,NaC,b,10,3,11.9,fine,1.0,N/A,0.0
159232.0,213732.0,0.7450077667359123,NaC,b,10,3,13.3,fine,1.0,N/A,0.0
179671.0,245918.0,0.7306134565180263,NaC,b,10,3,14.7,fine,1.0,N/A,0.0
174071.0,248914.0,0.6993218541343597,NaC,b,10,3,16.1,fine,1.0,N/A,0.0
187709.0,269851.0,0.6956023879844804,NaC,b,10,3,17.5,fine,1.0,N/A,0.0
223540.0,335890.0,0.6655154961445712,NaC,b,10,3,21.0,fine,1.0,N/A,0.0
222908.0,340281.0,0.6550703683132469,NaC,b,10,3,27.110883423451927,fine,1.0,N/A,0.0
205242.0,315579.0,0.6503664692517563,NaC,b,10,3,35.0,fine,1.0,N/A,0.0
131540.0,163853.0,0.8027927471575131,NaC,c,10,3,5.599999999999999,fine,1.0,N/A,0.0
137899.0,171227.0,0.8053577998796919,NaC,c,10,3,7.22956891292051,fine,1.0,N/A,0.0
143549.0,182844.0,0.7850900220953381,NaC,c,10,3,9.333333333333334,fine,1.0,N/A,0.0
148851.0,190471.0,0.781489045576492,NaC,c,10,3,10.5,fine,1.0,N/A,0.0
156430.0,203825.0,0.7674720961609224,NaC,c,10,3,11.9,fine,1.0,N/A,0.0
152143.0,201043.0,0.7567684525201076,NaC,c,10,3,13.3,fine,1.0,N/A,0.0
164196.0,223771.0,0.7337680038968409,NaC,c,10,3,14.7,fine,1.0,N/A,0.0
168215.0,237164.0,0.7092771246900879,NaC,c,10,3,16.1,fine,1.0,N/A,0.0
187049.0,269567.0,0.6938868630062285,NaC,c,10,3,17.5,fine,1.0,N/A,0.0
198565.0,296067.0,0.6706758943077074,NaC,c,10,3,21.0,fine,1.0,N/A,0.0
203932.0,310087.0,0.6576605920273988,NaC,c,10,3,27.110883423451927,fine,1.0,N/A,0.0
220412.0,336436.0,0.6551379757219798,NaC,c,10,3,35.0,fine,1.0,N/A,0.0
145903.0,178121.0,0.8191229557435675,NaC,c,5,1,5.599999999999999,fine,1.0,N/A,0.0
153998.0,186592.0,0.8253194134796776,NaC,c,5,1,7.22956891292051,fine,1.0,N/A,0.0
160454.0,196220.0,0.8177250025481603,NaC,c,5,1,9.333333333333334,fine,1.0,N/A,0.0
166490.0,205602.0,0.8097683874670479,NaC,c,5,1,10.5,fine,1.0,N/A,0.0
174333.0,220285.0,0.7913975077740201,NaC,c,5,1,11.9,fine,1.0,N/A,0.0
174256.0,223207.0,0.7806923617986891,NaC,c,5,1,13.3,fine,1.0,N/A,0.0
192287.0,256817.0,0.7487315870834096,NaC,c,5,1,14.7,fine,1.0,N/A,0.0
199577.0,274231.0,0.727769654050782,NaC,c,5,1,16.1,fine,1.0,N/A,0.0
198818.0,284060.0,0.6999155108075759,NaC,c,5,1,17.5,fine,1.0,N/A,0.0
207145.0,309784.0,0.6686755933166335,NaC,c,5,1,21.0,fine,1.0,N/A,0.0
210754.0,320386.0,0.657812763354204,NaC,c,5,1,27.110883423451927,fine,1.0,N/A,0.0
227033.0,345036.0,0.6579980060051704,NaC,c,5,1,35.0,fine,1.0,N/A,0.0
153383.0,189092.0,0.8111554164110591,NaC,b,5,1,5.599999999999999,fine,1.0,N/A,0.0
152081.0,187538.0,0.8109343173116915,NaC,b,5,1,7.22956891292051,fine,1.0,N/A,0.0
152763.0,188941.0,0.8085222371004706,NaC,b,5,1,9.333333333333334,fine,1.0,N/A,0.0
194017.0,243932.0,0.7953733007559484,NaC,b,5,1,10.5,fine,1.0,N/A,0.0
159132.0,203006.0,0.783878309015497,NaC,b,5,1,11.9,fine,1.0,N/A,0.0
170887.0,226601.0,0.7541317116870623,NaC,b,5,1,13.3,fine,1.0,N/A,0.0
190363.0,261699.0,0.7274120267941414,NaC,b,5,1,14.7,fine,1.0,N/A,0.0
185853.0,263759.0,0.7046318798600237,NaC,b,5,1,16.1,fine,1.0,N/A,0.0
198016.0,284997.0,0.6948002961434682,NaC,b,5,1,17.5,fine,1.0,N/A,0.0
233692.0,348631.0,0.6703133112086992,NaC,b,5,1,21.0,fine,1.0,N/A,0.0
232364.0,352875.0,0.6584881331916401,NaC,b,5,1,27.110883423451927,fine,1.0,N/A,0.0
224878.0,346517.0,0.6489667173616301,NaC,b,5,1,35.0,fine,1.0,N/A,0.0
133746.0,166607.0,0.802763389293367,NaDC,b,10,2,2.135,fine,1.0,N/A,0.0
121975.0,149389.0,0.8164925128356171,NaDC,b,10,2,2.756273148050945,fine,1.0,N/A,0.0
141534.0,172913.0,0.8185272362401902,NaDC,b,10,2,3.5583333333333336,fine,1.0,N/A,0.0
148068.0,179778.0,0.8236157928111337,NaDC,b,10,2,4.003125000000001,fine,1.0,N/A,0.0
116625.0,144542.0,0.8068589060619059,NaDC,b,10,2,4.536875,fine,1.0,N/A,0.0
113689.0,139267.0,0.8163384003389174,NaDC,b,10,2,5.070625000000001,fine,1.0,N/A,0.0
157876.0,225031.0,0.70157444974248,NaDC,b,10,2,5.604375,fine,1.0,N/A,0.0
165403.0,238435.0,0.6937026862666974,NaDC,b,10,2,6.1381250000000005,fine,1.0,N/A,0.0
163994.0,239269.0,0.6853959351190501,NaDC,b,10,2,6.671875,fine,1.0,N/A,0.0
157670.0,231705.0,0.6804773310891004,NaDC,b,10,2,8.006250000000003,fine,1.0,N/A,0.0
149356.0,218494.0,0.6835702582221937,NaDC,b,10,2,10.336024305191044,fine,1.0,N/A,0.0
125903.0,182897.0,0.6883819854891005,NaDC,b,10,2,13.343749999999996,fine,1.0,N/A,0.0
121582.0,150578.0,0.8074353491213856,NaDC,c,10,2,2.135,fine,1.0,N/A,0.0
118799.0,147288.0,0.8065762316006735,NaDC,c,10,2,2.756273148050945,fine,1.0,N/A,0.0
122431.0,150564.0,0.8131492255784916,NaDC,c,10,2,3.5583333333333336,fine,1.0,N/A,0.0
122424.0,151583.0,0.8076367402677082,NaDC,c,10,2,4.003125000000001,fine,1.0,N/A,0.0
123530.0,152302.0,0.8110858688658061,NaDC,c,10,2,4.536875,fine,1.0,N/A,0.0
122713.0,151474.0,0.8101258301754757,NaDC,c,10,2,5.070625000000001,fine,1.0,N/A,0.0
162576.0,227905.0,0.7133498606875672,NaDC,c,10,2,5.604375,fine,1.0,N/A,0.0
161305.0,228081.0,0.7072268185425353,NaDC,c,10,2,6.1381250000000005,fine,1.0,N/A,0.0
158536.0,231481.0,0.6848769445440447,NaDC,c,10,2,6.671875,fine,1.0,N/A,0.0
155350.0,227526.0,0.6827791109587475,NaDC,c,10,2,8.006250000000003,fine,1.0,N/A,0.0
148960.0,216699.0,0.687405110314307,NaDC,c,10,2,10.336024305191044,fine,1.0,N/A,0.0
132955.0,192737.0,0.6898260323653476,NaDC,c,10,2,13.343749999999996,fine,1.0,N/A,0.0
118235.0,146517.0,0.8069712047066211,NaDC,c,10,3,2.135,fine,1.0,N/A,0.0
116091.0,143380.0,0.8096735946436044,NaDC,c,10,3,2.756273148050945,fine,1.0,N/A,0.0
118919.0,146338.0,0.8126323989667755,NaDC,c,10,3,3.5583333333333336,fine,1.0,N/A,0.0
119173.0,147599.0,0.807410619313139,NaDC,c,10,3,4.003125000000001,fine,1.0,N/A,0.0
119970.0,148700.0,0.8067921990585071,NaDC,c,10,3,4.536875,fine,1.0,N/A,0.0
118276.0,147127.0,0.8039041100545787,NaDC,c,10,3,5.070625000000001,fine,1.0,N/A,0.0
158787.0,224698.0,0.7066685061727296,NaDC,c,10,3,5.604375,fine,1.0,N/A,0.0
157433.0,225696.0,0.6975444846164752,NaDC,c,10,3,6.1381250000000005,fine,1.0,N/A,0.0
157945.0,229311.0,0.6887807388219492,NaDC,c,10,3,6.671875,fine,1.0,N/A,0.0
153818.0,224500.0,0.6851581291759465,NaDC,c,10,3,8.006250000000003,fine,1.0,N/A,0.0
146979.0,214204.0,0.6861636570745644,NaDC,c,10,3,10.336024305191044,fine,1.0,N/A,0.0
132087.0,190270.0,0.6942082304094181,NaDC,c,10,3,13.343749999999996,fine,1.0,N/A,0.0
129425.0,163560.0,0.7912998288089997,NaDC,b,10,3,2.135,fine,1.0,N/A,0.0
118562.0,145339.0,0.8157617707566448,NaDC,b,10,3,2.756273148050945,fine,1.0,N/A,0.0
136648.0,168634.0,0.8103229479227202,NaDC,b,10,3,3.5583333333333336,fine,1.0,N/A,0.0
156320.0,177689.0,0.8797393198228365,NaDC,b,10,3,4.003125000000001,fine,1.0,N/A,0.0
114650.0,142610.0,0.803940817614473,NaDC,b,10,3,4.536875,fine,1.0,N/A,0.0
112343.0,138279.0,0.8124371741189913,NaDC,b,10,3,5.070625000000001,fine,1.0,N/A,0.0
155956.0,222815.0,0.6999349235913201,NaDC,b,10,3,5.604375,fine,1.0,N/A,0.0
164215.0,235776.0,0.6964873439196525,NaDC,b,10,3,6.1381250000000005,fine,1.0,N/A,0.0
163075.0,236603.0,0.6892347096190665,NaDC,b,10,3,6.671875,fine,1.0,N/A,0.0
156893.0,229118.0,0.6847694201241282,NaDC,b,10,3,8.006250000000003,fine,1.0,N/A,0.0
148220.0,216570.0,0.6843976543380893,NaDC,b,10,3,10.336024305191044,fine,1.0,N/A,0.0
124770.0,180044.0,0.6929972673346515,NaDC,b,10,3,13.343749999999996,fine,1.0,N/A,0.0
134572.0,167656.0,0.8026673665123825,NaC,c,10,2,5.599999999999999,fine,1.0,N/A,0.0
141459.0,175578.0,0.8056761097631822,NaC,c,10,2,7.22956891292051,fine,1.0,N/A,0.0
147981.0,185623.0,0.7972126299003895,NaC,c,10,2,9.333333333333334,fine,1.0,N/A,0.0
153193.0,194337.0,0.788285298219073,NaC,c,10,2,10.5,fine,1.0,N/A,0.0
161335.0,207830.0,0.7762835009382668,NaC,c,10,2,11.9,fine,1.0,N/A,0.0
155999.0,204013.0,0.7646522525525334,NaC,c,10,2,13.3,fine,1.0,N/A,0.0
169199.0,227676.0,0.7431569423215446,NaC,c,10,2,14.7,fine,1.0,N/A,0.0
172399.0,239226.0,0.7206532734736191,NaC,c,10,2,16.1,fine,1.0,N/A,0.0
190887.0,273204.0,0.6986976764615452,NaC,c,10,2,17.5,fine,1.0,N/A,0.0
202820.0,299622.0,0.6769195853442004,NaC,c,10,2,21.0,fine,1.0,N/A,0.0
207037.0,315038.0,0.6571810384778979,NaC,c,10,2,27.110883423451927,fine,1.0,N/A,0.0
222515.0,340321.0,0.6538385818095269,NaC,c,10,2,35.0,fine,1.0,N/A,0.0
144521.0,180272.0,0.8016830123369131,NaC,b,10,2,5.599999999999999,fine,1.0,N/A,0.0
143821.0,178696.0,0.8048361463043381,NaC,b,10,2,7.22956891292051,fine,1.0,N/A,0.0
143479.0,178428.0,0.8041282758311475,NaC,b,10,2,9.333333333333334,fine,1.0,N/A,0.0
181506.0,225829.0,0.8037320273304137,NaC,b,10,2,10.5,fine,1.0,N/A,0.0
147585.0,191594.0,0.7703007401066839,NaC,b,10,2,11.9,fine,1.0,N/A,0.0
161611.0,215935.0,0.7484242943478362,NaC,b,10,2,13.3,fine,1.0,N/A,0.0
183089.0,248626.0,0.7364032723850281,NaC,b,10,2,14.7,fine,1.0,N/A,0.0
178273.0,251967.0,0.7075251917909885,NaC,b,10,2,16.1,fine,1.0,N/A,0.0
190327.0,274702.0,0.6928489781654302,NaC,b,10,2,17.5,fine,1.0,N/A,0.0
226695.0,338062.0,0.6705722618927888,NaC,b,10,2,21.0,fine,1.0,N/A,0.0
225672.0,345234.0,0.6536783746676168,NaC,b,10,2,27.110883423451927,fine,1.0,N/A,0.0
207877.0,319768.0,0.6500869380300718,NaC,b,10,2,35.0,fine,1.0,N/A,0.0
131908.0,163568.0,0.8064413577227819,SDS,b,20,3,3.4,fine,1.0,N/A,0.0
133421.0,165776.0,0.8048269954637584,SDS,b,20,3,4.389381125701739,fine,1.0,N/A,0.0
132450.0,164261.0,0.8063386926902917,SDS,b,20,3,5.666666666666667,fine,1.0,N/A,0.0
121689.0,149721.0,0.8127717554651652,SDS,b,20,3,6.375,fine,1.0,N/A,0.0
111830.0,138556.0,0.8071104824042264,SDS,b,20,3,7.225,fine,1.0,N/A,0.0
109874.0,137108.0,0.801368264433877,SDS,b,20,3,8.075,fine,1.0,N/A,0.0
131703.0,176860.0,0.7446737532511591,SDS,b,20,3,8.925,fine,1.0,N/A,0.0
153802.0,214863.0,0.7158142630420314,SDS,b,20,3,9.775,fine,1.0,N/A,0.0
154908.0,220606.0,0.7021930500530358,SDS,b,20,3,10.625,fine,1.0,N/A,0.0
141777.0,198852.0,0.7129774907971758,SDS,b,20,3,12.75,fine,1.0,N/A,0.0
137393.0,192164.0,0.7149778314356487,SDS,b,20,3,16.460179221381527,fine,1.0,N/A,0.0
121781.0,167782.0,0.7258287539783767,SDS,b,20,3,21.25,fine,1.0,N/A,0.0
115899.0,142748.0,0.8119133017625466,SDS,c,20,3,3.4,fine,1.0,N/A,0.0
126255.0,155285.0,0.813053417909006,SDS,c,20,3,4.389381125701739,fine,1.0,N/A,0.0
122095.0,150936.0,0.8089190120315896,SDS,c,20,3,5.666666666666667,fine,1.0,N/A,0.0
119892.0,148648.0,0.8065497013077875,SDS,c,20,3,6.375,fine,1.0,N/A,0.0
120415.0,150775.0,0.7986403581495606,SDS,c,20,3,7.225,fine,1.0,N/A,0.0
123650.0,161119.0,0.7674451802704834,SDS,c,20,3,8.075,fine,1.0,N/A,0.0
131030.0,177807.0,0.7369226183446096,SDS,c,20,3,8.925,fine,1.0,N/A,0.0
123499.0,168874.0,0.7313085495695015,SDS,c,20,3,9.775,fine,1.0,N/A,0.0
145499.0,206252.0,0.7054428563116963,SDS,c,20,3,10.625,fine,1.0,N/A,0.0
149826.0,210948.0,0.7102508675123728,SDS,c,20,3,12.75,fine,1.0,N/A,0.0
129847.0,180556.0,0.7191508451671503,SDS,c,20,3,16.460179221381527,fine,1.0,N/A,0.0
117156.0,160986.0,0.7277403003987925,SDS,c,20,3,21.25,fine,1.0,N/A,0.0
116111.0,142370.0,0.8155580529605956,NaDC,c,30,2,2.135,fine,1.0,N/A,0.0
114008.0,139392.0,0.817894857667585,NaDC,c,30,2,2.756273148050945,fine,1.0,N/A,0.0
118036.0,144222.0,0.8184326940411311,NaDC,c,30,2,3.5583333333333336,fine,1.0,N/A,0.0
117550.0,143836.0,0.8172502016185099,NaDC,c,30,2,4.003125000000001,fine,1.0,N/A,0.0
117956.0,144863.0,0.8142589895280369,NaDC,c,30,2,4.536875,fine,1.0,N/A,0.0
118322.0,144628.0,0.8181126752772631,NaDC,c,30,2,5.070625000000001,fine,1.0,N/A,0.0
155779.0,215977.0,0.7212758765979711,NaDC,c,30,2,5.604375,fine,1.0,N/A,0.0
140524.0,197324.0,0.712148547566439,NaDC,c,30,2,6.1381250000000005,fine,1.0,N/A,0.0
161254.0,234771.0,0.6868565538333099,NaDC,c,30,2,6.671875,fine,1.0,N/A,0.0
158166.0,230323.0,0.6867138757310386,NaDC,c,30,2,8.006250000000003,fine,1.0,N/A,0.0
151420.0,219177.0,0.6908571611072329,NaDC,c,30,2,10.336024305191044,fine,1.0,N/A,0.0
139407.0,198929.0,0.7007877182311277,NaDC,c,30,2,13.343749999999996,fine,1.0,N/A,0.0
128157.0,157125.0,0.8156372315035799,NaDC,b,30,2,2.135,fine,1.0,N/A,0.0
118548.0,143590.0,0.8256006685702347,NaDC,b,30,2,2.756273148050945,fine,1.0,N/A,0.0
140656.0,170711.0,0.8239422181347423,NaDC,b,30,2,3.5583333333333336,fine,1.0,N/A,0.0
148212.0,172315.0,0.860122450163944,NaDC,b,30,2,4.003125000000001,fine,1.0,N/A,0.0
112809.0,138433.0,0.8148996265341356,NaDC,b,30,2,4.536875,fine,1.0,N/A,0.0
110539.0,134888.0,0.8194872783346183,NaDC,b,30,2,5.070625000000001,fine,1.0,N/A,0.0
158787.0,224802.0,0.70634158059092,NaDC,b,30,2,5.604375,fine,1.0,N/A,0.0
167014.0,240127.0,0.6955236187517438,NaDC,b,30,2,6.1381250000000005,fine,1.0,N/A,0.0
166972.0,242051.0,0.6898215665293678,NaDC,b,30,2,6.671875,fine,1.0,N/A,0.0
161951.0,235304.0,0.6882628429605957,NaDC,b,30,2,8.006250000000003,fine,1.0,N/A,0.0
154082.0,223585.0,0.6891428315853031,NaDC,b,30,2,10.336024305191044,fine,1.0,N/A,0.0
127037.0,182539.0,0.6959444283139493,NaDC,b,30,2,13.343749999999996,fine,1.0,N/A,0.0
126318.0,156869.0,0.8052451408500086,NaC,c,30,3,5.599999999999999,fine,1.0,N/A,0.0
132336.0,164326.0,0.8053259983204119,NaC,c,30,3,7.22956891292051,fine,1.0,N/A,0.0
138284.0,174555.0,0.7922087594168027,NaC,c,30,3,9.333333333333334,fine,1.0,N/A,0.0
143214.0,181651.0,0.7884019355797656,NaC,c,30,3,10.5,fine,1.0,N/A,0.0
150192.0,195980.0,0.766363914685172,NaC,c,30,3,11.9,fine,1.0,N/A,0.0
145883.0,193925.0,0.7522650509217481,NaC,c,30,3,13.3,fine,1.0,N/A,0.0
143960.0,197405.0,0.7292621767432436,NaC,c,30,3,14.7,fine,1.0,N/A,0.0
141475.0,198698.0,0.7120101863128969,NaC,c,30,3,16.1,fine,1.0,N/A,0.0
184803.0,264933.0,0.6975461720510469,NaC,c,30,3,17.5,fine,1.0,N/A,0.0
197485.0,294677.0,0.6701744622077732,NaC,c,30,3,21.0,fine,1.0,N/A,0.0
204389.0,309542.0,0.6602948872850857,NaC,c,30,3,27.110883423451927,fine,1.0,N/A,0.0
228168.0,352383.0,0.6475000212836601,NaC,c,30,3,35.0,fine,1.0,N/A,0.0
126878.0,154576.0,0.8208130628299348,SDS,c,5,2,3.4,fine,1.0,N/A,0.0
137392.0,167587.0,0.8198249267544618,SDS,c,5,2,4.389381125701739,fine,1.0,N/A,0.0
133931.0,165037.0,0.8115210528548144,SDS,c,5,2,5.666666666666667,fine,1.0,N/A,0.0
132036.0,163530.0,0.807411484131352,SDS,c,5,2,6.375,fine,1.0,N/A,0.0
133228.0,164279.0,0.8109861881311671,SDS,c,5,2,7.225,fine,1.0,N/A,0.0
133525.0,170420.0,0.7835054571059735,SDS,c,5,2,8.075,fine,1.0,N/A,0.0
143830.0,190539.0,0.7548585853814704,SDS,c,5,2,8.925,fine,1.0,N/A,0.0
138181.0,190618.0,0.7249105540924782,SDS,c,5,2,9.775,fine,1.0,N/A,0.0
148921.0,210340.0,0.7080013311780926,SDS,c,5,2,10.625,fine,1.0,N/A,0.0
148998.0,209563.0,0.7109938300177036,SDS,c,5,2,12.75,fine,1.0,N/A,0.0
131401.0,184229.0,0.7132481856819501,SDS,c,5,2,16.460179221381527,fine,1.0,N/A,0.0
118360.0,161720.0,0.7318822656443236,SDS,c,5,2,21.25,fine,1.0,N/A,0.0
138482.0,171732.0,0.806384366338248,NaC,b,30,3,5.599999999999999,fine,1.0,N/A,0.0
135198.0,166751.0,0.8107777464602911,NaC,b,30,3,7.22956891292051,fine,1.0,N/A,0.0
137147.0,170899.0,0.8025032329036449,NaC,b,30,3,9.333333333333334,fine,1.0,N/A,0.0
169534.0,215794.0,0.7856288868087157,NaC,b,30,3,10.5,fine,1.0,N/A,0.0
140555.0,182773.0,0.7690140228589561,NaC,b,30,3,11.9,fine,1.0,N/A,0.0
154021.0,206286.0,0.7466381625510214,NaC,b,30,3,13.3,fine,1.0,N/A,0.0
171423.0,238724.0,0.7180802935607647,NaC,b,30,3,14.7,fine,1.0,N/A,0.0
170211.0,242808.0,0.7010106751013147,NaC,b,30,3,16.1,fine,1.0,N/A,0.0
186189.0,266629.0,0.6983073859182609,NaC,b,30,3,17.5,fine,1.0,N/A,0.0
223739.0,334882.0,0.66811294724709,NaC,b,30,3,21.0,fine,1.0,N/A,0.0
213436.0,325135.0,0.6564534731726821,NaC,b,30,3,27.110883423451927,fine,1.0,N/A,0.0
189860.0,291132.0,0.6521440446258054,NaC,b,30,3,35.0,fine,1.0,N/A,0.0
141371.0,176042.0,0.8030526806103089,SDS,b,5,2,3.4,fine,1.0,N/A,0.0
144149.0,178173.0,0.8090395289970983,SDS,b,5,2,4.389381125701739,fine,1.0,N/A,0.0
141062.0,173067.0,0.8150716196617495,SDS,b,5,2,5.666666666666667,fine,1.0,N/A,0.0
132102.0,162021.0,0.8153387523839503,SDS,b,5,2,6.375,fine,1.0,N/A,0.0
119805.0,147502.0,0.8122262748979675,SDS,b,5,2,7.225,fine,1.0,N/A,0.0
119650.0,148348.0,0.8065494647720225,SDS,b,5,2,8.075,fine,1.0,N/A,0.0
134989.0,180687.0,0.7470875049118089,SDS,b,5,2,8.925,fine,1.0,N/A,0.0
157569.0,220954.0,0.7131303348208224,SDS,b,5,2,9.775,fine,1.0,N/A,0.0
156313.0,222866.0,0.7013766119551659,SDS,b,5,2,10.625,fine,1.0,N/A,0.0
143774.0,199845.0,0.7194275563561761,SDS,b,5,2,12.75,fine,1.0,N/A,0.0
137847.0,191584.0,0.7195120678135961,SDS,b,5,2,16.460179221381527,fine,1.0,N/A,0.0
119172.0,162925.0,0.7314531226024245,SDS,b,5,2,21.25,fine,1.0,N/A,0.0
142432.0,175965.0,0.8094336942005512,NaC,b,30,2,5.599999999999999,fine,1.0,N/A,0.0
139678.0,171306.0,0.8153713238298717,NaC,b,30,2,7.22956891292051,fine,1.0,N/A,0.0
141577.0,174533.0,0.811176109962013,NaC,b,30,2,9.333333333333334,fine,1.0,N/A,0.0
173092.0,217379.0,0.7962682687840131,NaC,b,30,2,10.5,fine,1.0,N/A,0.0
143115.0,185732.0,0.7705457325608942,NaC,b,30,2,11.9,fine,1.0,N/A,0.0
156772.0,209218.0,0.7493236719593916,NaC,b,30,2,13.3,fine,1.0,N/A,0.0
177905.0,241986.0,0.7351871595877447,NaC,b,30,2,14.7,fine,1.0,N/A,0.0
172986.0,246487.0,0.7018057747467412,NaC,b,30,2,16.1,fine,1.0,N/A,0.0
189028.0,270916.0,0.6977365677922308,NaC,b,30,2,17.5,fine,1.0,N/A,0.0
226606.0,340541.0,0.6654294196587195,NaC,b,30,2,21.0,fine,1.0,N/A,0.0
216376.0,329475.0,0.65672964564838,NaC,b,30,2,27.110883423451927,fine,1.0,N/A,0.0
192324.0,293926.0,0.6543279600988003,NaC,b,30,2,35.0,fine,1.0,N/A,0.0
137147.0,172578.0,0.7946957317850479,SDS,b,5,3,3.4,fine,1.0,N/A,0.0
140249.0,174309.0,0.8045998772295176,SDS,b,5,3,4.389381125701739,fine,1.0,N/A,0.0
137946.0,170158.0,0.8106935906627958,SDS,b,5,3,5.666666666666667,fine,1.0,N/A,0.0
127978.0,158797.0,0.8059220262347525,SDS,b,5,3,6.375,fine,1.0,N/A,0.0
